Year;Month;Anomaly Monthly TWAT;Unc. Monthly TWAT;Anomaly Annual TWAT;Unc. Annual TWAT;Anomaly Five-year TWAT;Unc. Five-year TWAT;Anomaly Ten-year TWAT;Unc. Ten-year TWAT;Anomaly Twenty-year TWAT;Unc. Twenty-year TWAT
1966;5;-0.098;0.052;-0.028;0.044;-0.095;0.034;-0.044;0.029;-0.027;0.026
1966;6;-0.034;0.061;-0.039;0.044;-0.095;0.034;-0.046;0.029;-0.027;0.026
1966;7;0.087;0.059;-0.035;0.044;-0.096;0.034;-0.047;0.028;-0.026;0.025
1966;8;-0.014;0.059;-0.044;0.044;-0.096;0.034;-0.048;0.028;-0.026;0.025
1966;9;-0.000;0.057;-0.041;0.044;-0.090;0.033;-0.049;0.028;-0.025;0.025
1966;10;-0.052;0.056;-0.043;0.043;-0.082;0.033;-0.050;0.028;-0.025;0.025
1966;11;-0.047;0.047;-0.023;0.043;-0.074;0.033;-0.050;0.028;-0.024;0.025
1966;12;-0.103;0.045;-0.023;0.043;-0.071;0.033;-0.050;0.028;-0.023;0.025
1967;1;-0.065;0.042;-0.030;0.043;-0.069;0.032;-0.053;0.027;-0.021;0.024
1967;2;-0.143;0.051;-0.035;0.042;-0.064;0.032;-0.055;0.027;-0.020;0.024
1967;3;-0.007;0.052;-0.042;0.041;-0.059;0.032;-0.055;0.027;-0.018;0.024
1967;4;-0.036;0.044;-0.034;0.040;-0.054;0.032;-0.055;0.027;-0.017;0.024
1967;5;0.145;0.054;-0.035;0.039;-0.048;0.031;-0.053;0.027;-0.016;0.024
1967;6;-0.038;0.054;-0.031;0.039;-0.041;0.031;-0.053;0.026;-0.016;0.023
1967;7;-0.004;0.066;-0.042;0.038;-0.038;0.031;-0.053;0.026;-0.015;0.023
1967;8;-0.075;0.051;-0.041;0.038;-0.031;0.030;-0.051;0.026;-0.015;0.023
1967;9;-0.085;0.052;-0.033;0.037;-0.027;0.030;-0.051;0.026;-0.015;0.023
1967;10;0.048;0.046;-0.037;0.037;-0.021;0.030;-0.050;0.026;-0.015;0.023
1967;11;-0.061;0.038;-0.062;0.036;-0.019;0.029;-0.050;0.025;-0.014;0.022
1967;12;-0.046;0.035;-0.065;0.036;-0.019;0.029;-0.048;0.025;-0.015;0.022
1968;1;-0.203;0.036;-0.080;0.036;-0.017;0.029;-0.045;0.025;-0.015;0.022
1968;2;-0.128;0.041;-0.087;0.036;-0.018;0.028;-0.044;0.025;-0.015;0.022
1968;3;0.082;0.043;-0.098;0.036;-0.014;0.028;-0.041;0.025;-0.015;0.022
1968;4;-0.077;0.046;-0.094;0.036;-0.014;0.028;-0.037;0.025;-0.014;0.022
1968;5;-0.158;0.050;-0.085;0.037;-0.012;0.028;-0.034;0.024;-0.014;0.021
1968;6;-0.077;0.059;-0.080;0.037;-0.014;0.027;-0.033;0.024;-0.014;0.021
1968;7;-0.183;0.050;-0.070;0.037;-0.011;0.027;-0.033;0.024;-0.014;0.021
1968;8;-0.151;0.047;-0.068;0.037;-0.014;0.027;-0.034;0.023;-0.014;0.021
1968;9;-0.217;0.055;-0.070;0.037;-0.018;0.027;-0.036;0.023;-0.013;0.021
1968;10;0.088;0.051;-0.048;0.037;-0.019;0.026;-0.037;0.023;-0.013;0.021
1968;11;0.053;0.041;-0.018;0.036;-0.019;0.026;-0.037;0.023;-0.013;0.020
1968;12;0.015;0.039;-0.002;0.035;-0.021;0.026;-0.037;0.022;-0.013;0.020
1969;1;-0.083;0.034;0.010;0.035;-0.024;0.025;-0.039;0.022;-0.012;0.020
1969;2;-0.105;0.036;0.025;0.034;-0.026;0.025;-0.040;0.022;-0.012;0.020
1969;3;0.058;0.054;0.042;0.034;-0.029;0.025;-0.039;0.022;-0.012;0.020
1969;4;0.187;0.044;0.039;0.034;-0.030;0.025;-0.037;0.022;-0.012;0.020
1969;5;0.195;0.037;0.043;0.033;-0.030;0.024;-0.036;0.021;-0.012;0.019
1969;6;0.119;0.048;0.056;0.033;-0.030;0.024;-0.035;0.021;-0.011;0.019
1969;7;-0.046;0.046;0.075;0.033;-0.033;0.024;-0.035;0.021;-0.011;0.019
1969;8;0.039;0.041;0.102;0.032;-0.033;0.024;-0.032;0.021;-0.011;0.019
1969;9;-0.016;0.046;0.099;0.032;-0.033;0.023;-0.030;0.021;-0.010;0.018
1969;10;0.054;0.049;0.092;0.032;-0.032;0.023;-0.029;0.021;-0.008;0.018
1969;11;0.097;0.037;0.078;0.031;-0.034;0.023;-0.027;0.020;-0.007;0.018
1969;12;0.179;0.037;0.064;0.031;-0.033;0.023;-0.025;0.020;-0.004;0.018
1970;1;0.135;0.033;0.062;0.030;-0.033;0.022;-0.024;0.020;-0.003;0.018
1970;2;0.223;0.030;0.051;0.030;-0.030;0.022;-0.022;0.020;-0.002;0.018
1970;3;0.023;0.048;0.055;0.030;-0.029;0.022;-0.019;0.020;0.001;0.018
1970;4;0.103;0.044;0.055;0.030;-0.030;0.022;-0.016;0.020;0.003;0.017
1970;5;0.023;0.035;0.044;0.029;-0.028;0.022;-0.015;0.019;0.005;0.017
1970;6;-0.051;0.040;0.023;0.029;-0.023;0.022;-0.014;0.019;0.006;0.017
1970;7;-0.064;0.038;0.015;0.028;-0.016;0.022;-0.013;0.019;0.007;0.017
1970;8;-0.101;0.041;-0.020;0.029;-0.009;0.021;-0.014;0.019;0.008;0.017
1970;9;0.043;0.040;-0.042;0.028;-0.006;0.021;-0.013;0.019;0.009;0.017
1970;10;0.045;0.035;-0.060;0.028;0.000;0.021;-0.014;0.019;0.009;0.016
1970;11;-0.030;0.032;-0.070;0.028;0.007;0.021;-0.015;0.019;0.011;0.016
1970;12;-0.074;0.028;-0.078;0.028;0.010;0.021;-0.016;0.019;0.011;0.016
1971;1;0.034;0.029;-0.083;0.028;0.014;0.020;-0.015;0.019;0.013;0.016
1971;2;-0.195;0.043;-0.086;0.027;0.017;0.020;-0.016;0.019;0.014;0.016
1971;3;-0.243;0.034;-0.101;0.027;0.021;0.020;-0.018;0.019;0.015;0.016
1971;4;-0.104;0.037;-0.114;0.027;0.021;0.020;-0.019;0.018;0.015;0.016
1971;5;-0.096;0.037;-0.115;0.028;0.021;0.020;-0.020;0.018;0.016;0.016
1971;6;-0.150;0.043;-0.117;0.028;0.020;0.020;-0.021;0.018;0.017;0.016
1971;7;-0.119;0.039;-0.141;0.027;0.018;0.020;-0.022;0.018;0.018;0.015
1971;8;-0.144;0.047;-0.138;0.027;0.015;0.020;-0.023;0.019;0.019;0.015
1971;9;-0.137;0.050;-0.118;0.026;0.012;0.020;-0.024;0.018;0.020;0.015
1971;10;-0.111;0.036;-0.107;0.026;0.007;0.020;-0.025;0.018;0.021;0.015
1971;11;-0.044;0.033;-0.097;0.026;0.003;0.020;-0.025;0.018;0.022;0.015
1971;12;-0.095;0.029;-0.082;0.026;0.000;0.020;-0.022;0.018;0.024;0.015
1972;1;-0.252;0.030;-0.075;0.026;-0.000;0.020;-0.020;0.018;0.025;0.015
1972;2;-0.161;0.028;-0.054;0.027;0.000;0.020;-0.017;0.018;0.025;0.015
1972;3;-0.007;0.048;-0.046;0.027;-0.001;0.020;-0.014;0.018;0.025;0.015
1972;4;0.027;0.035;-0.033;0.028;-0.003;0.020;-0.012;0.018;0.025;0.015
1972;5;0.028;0.037;-0.027;0.027;-0.006;0.020;-0.010;0.018;0.027;0.015
1972;6;0.029;0.046;0.000;0.027;-0.010;0.020;-0.008;0.018;0.027;0.015
1972;7;-0.034;0.053;0.042;0.028;-0.010;0.020;-0.007;0.018;0.028;0.015
1972;8;0.111;0.047;0.080;0.028;-0.012;0.020;-0.004;0.018;0.029;0.015
1972;9;-0.043;0.055;0.102;0.028;-0.011;0.020;-0.003;0.018;0.030;0.015
1972;10;0.042;0.042;0.124;0.028;-0.011;0.020;-0.002;0.018;0.030;0.015
1972;11;0.030;0.031;0.141;0.028;-0.010;0.020;0.000;0.018;0.031;0.014
1972;12;0.234;0.033;0.150;0.029;-0.009;0.020;0.001;0.018;0.033;0.014
1973;1;0.242;0.038;0.156;0.028;-0.009;0.020;0.004;0.018;0.035;0.014
1973;2;0.303;0.036;0.149;0.028;-0.010;0.020;0.007;0.018;0.036;0.014
1973;3;0.252;0.037;0.153;0.028;-0.012;0.020;0.007;0.018;0.038;0.014
1973;4;0.291;0.036;0.157;0.029;-0.014;0.021;0.009;0.018;0.040;0.014
1973;5;0.236;0.036;0.158;0.029;-0.017;0.021;0.012;0.018;0.042;0.014
1973;6;0.133;0.038;0.139;0.029;-0.018;0.021;0.012;0.018;0.043;0.014
1973;7;0.037;0.045;0.101;0.029;-0.019;0.021;0.014;0.018;0.043;0.014
1973;8;0.025;0.052;0.052;0.029;-0.018;0.021;0.014;0.018;0.044;0.014
1973;9;0.006;0.050;0.018;0.029;-0.018;0.021;0.017;0.018;0.045;0.014
1973;10;0.099;0.050;-0.012;0.029;-0.018;0.021;0.016;0.018;0.045;0.014
1973;11;0.039;0.032;-0.038;0.029;-0.021;0.021;0.017;0.018;0.046;0.014
1973;12;0.010;0.029;-0.053;0.030;-0.022;0.021;0.018;0.018;0.046;0.014
1974;1;-0.213;0.036;-0.063;0.030;-0.020;0.022;0.020;0.018;0.047;0.014
1974;2;-0.293;0.029;-0.058;0.030;-0.020;0.022;0.021;0.018;0.049;0.014
1974;3;-0.148;0.036;-0.066;0.030;-0.019;0.022;0.023;0.018;0.051;0.014
1974;4;-0.070;0.034;-0.081;0.030;-0.020;0.022;0.023;0.018;0.053;0.014
1974;5;-0.078;0.039;-0.089;0.030;-0.020;0.022;0.022;0.018;0.055;0.014
1974;6;-0.050;0.041;-0.095;0.030;-0.015;0.022;0.022;0.018;0.056;0.014
1974;7;-0.077;0.045;-0.067;0.030;-0.008;0.023;0.023;0.018;0.057;0.013
1974;8;0.079;0.050;-0.036;0.031;-0.000;0.023;0.024;0.018;0.058;0.013
1974;9;-0.091;0.049;-0.013;0.030;0.004;0.023;0.025;0.018;0.060;0.013
1974;10;-0.073;0.044;-0.003;0.031;0.009;0.023;0.027;0.018;0.061;0.013
1974;11;-0.068;0.043;0.014;0.031;0.013;0.023;0.028;0.018;0.062;0.013
1974;12;-0.052;0.034;0.017;0.031;0.017;0.023;0.031;0.018;0.063;0.013
1975;1;0.114;0.030;0.019;0.031;0.020;0.023;0.033;0.018;0.064;0.013
1975;2;0.083;0.030;-0.002;0.031;0.021;0.023;0.034;0.018;0.065;0.013
1975;3;0.123;0.039;0.001;0.031;0.023;0.023;0.036;0.018;0.067;0.013
1975;4;0.061;0.046;0.001;0.032;0.025;0.023;0.039;0.018;0.068;0.013
1975;5;0.119;0.040;-0.011;0.032;0.028;0.023;0.041;0.018;0.069;0.013
1975;6;-0.012;0.054;-0.017;0.032;0.026;0.023;0.043;0.018;0.070;0.013
1975;7;-0.052;0.052;-0.030;0.032;0.024;0.023;0.046;0.018;0.071;0.013
1975;8;-0.170;0.056;-0.047;0.032;0.022;0.023;0.049;0.018;0.072;0.013
1975;9;-0.062;0.041;-0.081;0.032;0.021;0.023;0.050;0.018;0.073;0.013
1975;10;-0.065;0.045;-0.094;0.032;0.019;0.023;0.051;0.018;0.074;0.013
1975;11;-0.212;0.038;-0.125;0.032;0.017;0.023;0.054;0.018;0.075;0.013
1975;12;-0.129;0.032;-0.139;0.032;0.015;0.023;0.056;0.018;0.075;0.013
1976;1;-0.043;0.033;-0.140;0.032;0.015;0.024;0.060;0.018;0.077;0.014
1976;2;-0.121;0.036;-0.137;0.035;0.012;0.024;0.065;0.018;0.078;0.014
1976;3;-0.282;0.033;-0.137;0.035;0.012;0.024;0.070;0.018;0.079;0.014
1976;4;-0.099;0.039;-0.146;0.034;0.011;0.024;0.073;0.018;0.081;0.014
1976;5;-0.250;0.058;-0.129;0.034;0.013;0.024;0.075;0.018;0.082;0.014
1976;6;-0.185;0.050;-0.102;0.034;0.016;0.024;0.079;0.018;0.082;0.014
1976;7;-0.054;0.091;-0.083;0.034;0.022;0.024;0.083;0.018;0.082;0.014
1976;8;-0.135;0.077;-0.051;0.034;0.028;0.024;0.087;0.019;0.083;0.014
1976;9;-0.072;0.044;-0.005;0.034;0.033;0.024;0.090;0.019;0.083;0.014
1976;10;-0.173;0.053;0.028;0.033;0.038;0.024;0.092;0.019;0.084;0.014
1976;11;-0.001;0.039;0.073;0.034;0.041;0.024;0.094;0.019;0.084;0.014
1976;12;0.192;0.032;0.111;0.034;0.043;0.024;0.099;0.019;0.085;0.014
1977;1;0.181;0.032;0.127;0.032;0.046;0.023;0.102;0.019;0.087;0.014
1977;2;0.267;0.043;0.154;0.032;0.047;0.023;0.104;0.019;0.089;0.014
1977;3;0.272;0.036;0.167;0.031;0.052;0.023;0.104;0.019;0.090;0.014
1977;4;0.291;0.036;0.193;0.031;0.057;0.023;0.105;0.019;0.092;0.014
1977;5;0.290;0.062;0.212;0.031;0.063;0.022;0.107;0.019;0.092;0.014
1977;6;0.273;0.042;0.203;0.031;0.072;0.022;0.107;0.019;0.093;0.014
1977;7;0.142;0.045;0.199;0.031;0.076;0.022;0.108;0.019;0.095;0.014
1977;8;0.180;0.048;0.192;0.031;0.081;0.022;0.108;0.019;0.096;0.014
1977;9;0.094;0.043;0.185;0.032;0.084;0.022;0.110;0.019;0.098;0.014
1977;10;0.130;0.047;0.174;0.031;0.089;0.022;0.111;0.019;0.099;0.014
1977;11;0.231;0.038;0.159;0.032;0.092;0.022;0.111;0.019;0.101;0.014
1977;12;0.081;0.036;0.137;0.031;0.096;0.022;0.113;0.019;0.103;0.014
1978;1;0.133;0.032;0.130;0.032;0.101;0.022;0.115;0.019;0.106;0.014
1978;2;0.186;0.032;0.102;0.031;0.108;0.021;0.117;0.019;0.108;0.014
1978;3;0.185;0.035;0.098;0.031;0.112;0.021;0.117;0.019;0.109;0.014
1978;4;0.167;0.041;0.089;0.030;0.115;0.021;0.117;0.019;0.112;0.014
1978;5;0.105;0.040;0.084;0.031;0.124;0.021;0.118;0.019;0.114;0.014
1978;6;0.015;0.036;0.089;0.031;0.130;0.021;0.119;0.019;0.115;0.014
1978;7;0.051;0.060;0.091;0.031;0.139;0.021;0.120;0.019;0.117;0.014
1978;8;-0.157;0.041;0.081;0.030;0.147;0.021;0.122;0.020;0.120;0.014
1978;9;0.049;0.046;0.081;0.030;0.158;0.021;0.125;0.020;0.122;0.014
1978;10;0.027;0.043;0.085;0.029;0.164;0.021;0.126;0.019;0.123;0.014
1978;11;0.162;0.049;0.082;0.028;0.171;0.021;0.128;0.019;0.123;0.014
1978;12;0.140;0.039;0.091;0.027;0.180;0.020;0.130;0.019;0.124;0.014
1979;1;0.165;0.029;0.093;0.026;0.186;0.020;0.134;0.019;0.125;0.015
1979;2;0.057;0.029;0.118;0.025;0.195;0.020;0.137;0.019;0.127;0.015
1979;3;0.195;0.026;0.131;0.024;0.200;0.020;0.141;0.019;0.128;0.015
1979;4;0.213;0.031;0.147;0.024;0.205;0.020;0.143;0.019;0.128;0.015
1979;5;0.069;0.048;0.157;0.024;0.208;0.020;0.146;0.019;0.128;0.015
1979;6;0.116;0.033;0.187;0.024;0.212;0.020;0.147;0.019;0.128;0.015
1979;7;0.079;0.031;0.202;0.024;0.211;0.020;0.148;0.019;0.129;0.015
1979;8;0.146;0.031;0.231;0.024;0.209;0.020;0.148;0.019;0.130;0.015
1979;9;0.197;0.030;0.238;0.024;0.204;0.020;0.150;0.019;0.131;0.015
1979;10;0.227;0.042;0.252;0.024;0.202;0.020;0.151;0.019;0.132;0.015
1979;11;0.278;0.032;0.272;0.025;0.200;0.020;0.152;0.019;0.133;0.015
1979;12;0.501;0.032;0.279;0.025;0.197;0.020;0.152;0.019;0.134;0.015
1980;1;0.351;0.032;0.295;0.025;0.197;0.020;0.153;0.019;0.135;0.015
1980;2;0.394;0.033;0.304;0.026;0.195;0.020;0.152;0.019;0.136;0.015
1980;3;0.288;0.030;0.302;0.026;0.196;0.020;0.152;0.019;0.139;0.015
1980;4;0.382;0.037;0.294;0.026;0.196;0.020;0.153;0.019;0.140;0.015
1980;5;0.308;0.050;0.297;0.026;0.195;0.020;0.153;0.019;0.142;0.015
1980;6;0.195;0.042;0.276;0.026;0.200;0.020;0.154;0.019;0.144;0.015
1980;7;0.271;0.057;0.287;0.026;0.207;0.020;0.155;0.019;0.145;0.015
1980;8;0.254;0.043;0.283;0.026;0.211;0.020;0.158;0.019;0.147;0.015
1980;9;0.172;0.035;0.291;0.026;0.214;0.020;0.159;0.018;0.148;0.015
1980;10;0.129;0.033;0.279;0.025;0.216;0.020;0.161;0.018;0.149;0.016
1980;11;0.320;0.034;0.270;0.025;0.219;0.020;0.164;0.018;0.151;0.016
1980;12;0.240;0.029;0.281;0.027;0.223;0.020;0.166;0.018;0.154;0.016
1981;1;0.484;0.035;0.286;0.026;0.225;0.020;0.169;0.018;0.155;0.016
1981;2;0.351;0.029;0.295;0.026;0.233;0.020;0.173;0.018;0.158;0.016
1981;3;0.382;0.035;0.300;0.026;0.237;0.020;0.177;0.018;0.160;0.016
1981;4;0.245;0.029;0.302;0.026;0.241;0.019;0.180;0.018;0.163;0.016
1981;5;0.196;0.033;0.289;0.027;0.243;0.019;0.183;0.018;0.165;0.016
1981;6;0.325;0.053;0.306;0.027;0.244;0.020;0.186;0.018;0.168;0.016
1981;7;0.336;0.047;0.277;0.027;0.245;0.020;0.187;0.018;0.170;0.016
1981;8;0.363;0.046;0.258;0.028;0.247;0.019;0.189;0.018;0.172;0.016
1981;9;0.227;0.042;0.225;0.028;0.248;0.019;0.190;0.018;0.174;0.016
1981;10;0.155;0.040;0.218;0.029;0.247;0.020;0.193;0.018;0.176;0.016
1981;11;0.161;0.034;0.218;0.031;0.251;0.020;0.193;0.018;0.177;0.016
1981;12;0.443;0.031;0.197;0.033;0.250;0.020;0.193;0.018;0.179;0.016
1982;1;0.134;0.034;0.180;0.033;0.249;0.020;0.194;0.018;0.182;0.016
1982;2;0.135;0.031;0.156;0.033;0.249;0.020;0.196;0.018;0.185;0.016
1982;3;-0.018;0.035;0.148;0.034;0.248;0.020;0.195;0.018;0.186;0.016
1982;4;0.163;0.053;0.149;0.035;0.245;0.020;0.195;0.018;0.187;0.016
1982;5;0.187;0.045;0.147;0.035;0.241;0.020;0.194;0.018;0.189;0.016
1982;6;0.079;0.049;0.145;0.034;0.231;0.020;0.195;0.018;0.190;0.016
1982;7;0.129;0.046;0.177;0.034;0.229;0.020;0.197;0.017;0.190;0.016
1982;8;0.079;0.044;0.205;0.034;0.223;0.020;0.197;0.017;0.190;0.016
1982;9;0.129;0.047;0.234;0.034;0.221;0.020;0.199;0.017;0.190;0.016
1982;10;0.160;0.044;0.245;0.033;0.217;0.020;0.201;0.017;0.190;0.016
1982;11;0.144;0.050;0.255;0.032;0.215;0.020;0.201;0.017;0.190;0.016
1982;12;0.421;0.041;0.265;0.032;0.213;0.020;0.205;0.017;0.190;0.017
1983;1;0.514;0.034;0.269;0.032;0.209;0.020;0.208;0.017;0.191;0.017
1983;2;0.470;0.036;0.289;0.032;0.208;0.020;0.209;0.017;0.191;0.017
1983;3;0.330;0.032;0.307;0.032;0.207;0.020;0.211;0.017;0.192;0.017
1983;4;0.295;0.036;0.312;0.032;0.207;0.020;0.214;0.017;0.192;0.017
1983;5;0.312;0.038;0.326;0.032;0.203;0.020;0.216;0.017;0.192;0.017
1983;6;0.202;0.047;0.308;0.033;0.202;0.020;0.219;0.017;0.192;0.017
1983;7;0.174;0.045;0.285;0.033;0.198;0.020;0.220;0.017;0.193;0.017
1983;8;0.320;0.047;0.258;0.032;0.198;0.020;0.225;0.017;0.193;0.017
1983;9;0.342;0.043;0.252;0.032;0.196;0.020;0.227;0.017;0.194;0.017
1983;10;0.216;0.042;0.242;0.032;0.196;0.020;0.230;0.017;0.195;0.017
1983;11;0.319;0.042;0.240;0.032;0.195;0.020;0.230;0.017;0.195;0.017
1983;12;0.205;0.047;0.227;0.033;0.191;0.020;0.231;0.017;0.196;0.017
1984;1;0.235;0.031;0.217;0.032;0.187;0.020;0.231;0.017;0.198;0.017
1984;2;0.150;0.037;0.201;0.032;0.183;0.020;0.232;0.017;0.200;0.017
1984;3;0.251;0.038;0.185;0.032;0.180;0.020;0.233;0.017;0.202;0.017
1984;4;0.181;0.044;0.171;0.032;0.180;0.020;0.233;0.017;0.204;0.017
1984;5;0.290;0.039;0.144;0.031;0.179;0.020;0.234;0.017;0.205;0.017
1984;6;0.046;0.058;0.123;0.031;0.174;0.020;0.234;0.017;0.207;0.017
1984;7;0.050;0.050;0.122;0.031;0.177;0.020;0.235;0.018;0.209;0.017
1984;8;0.130;0.046;0.110;0.031;0.182;0.020;0.236;0.018;0.209;0.017
1984;9;0.141;0.039;0.103;0.030;0.186;0.020;0.237;0.018;0.211;0.017
1984;10;0.058;0.043;0.101;0.030;0.187;0.020;0.237;0.018;0.213;0.017
1984;11;-0.006;0.038;0.090;0.030;0.189;0.020;0.237;0.018;0.215;0.017
1984;12;-0.055;0.035;0.096;0.030;0.192;0.019;0.236;0.018;0.217;0.017
1985;1;0.224;0.032;0.092;0.029;0.197;0.019;0.237;0.018;0.218;0.017
1985;2;0.012;0.031;0.097;0.028;0.200;0.019;0.238;0.018;0.221;0.017
1985;3;0.160;0.032;0.093;0.028;0.203;0.019;0.241;0.018;0.222;0.017
1985;4;0.162;0.036;0.101;0.028;0.206;0.019;0.242;0.018;0.224;0.017
1985;5;0.157;0.030;0.109;0.029;0.208;0.019;0.243;0.018;0.224;0.017
1985;6;0.115;0.050;0.126;0.028;0.209;0.019;0.244;0.018;0.226;0.017
1985;7;0.004;0.032;0.130;0.028;0.209;0.019;0.245;0.018;0.228;0.017
1985;8;0.194;0.037;0.160;0.028;0.207;0.019;0.245;0.018;0.231;0.017
1985;9;0.095;0.038;0.166;0.028;0.209;0.019;0.245;0.018;0.233;0.017
1985;10;0.155;0.047;0.173;0.028;0.211;0.019;0.248;0.018;0.235;0.017
1985;11;0.081;0.043;0.174;0.028;0.212;0.019;0.249;0.018;0.237;0.017
1985;12;0.157;0.039;0.171;0.028;0.215;0.019;0.251;0.018;0.239;0.017
1986;1;0.269;0.042;0.177;0.028;0.216;0.019;0.250;0.018;0.240;0.017
1986;2;0.369;0.035;0.172;0.027;0.217;0.019;0.252;0.018;0.243;0.017
1986;3;0.228;0.036;0.168;0.027;0.216;0.019;0.251;0.018;0.245;0.017
1986;4;0.247;0.036;0.168;0.028;0.219;0.019;0.253;0.018;0.247;0.017
1986;5;0.169;0.035;0.169;0.027;0.216;0.019;0.255;0.018;0.249;0.017
1986;6;0.080;0.038;0.169;0.027;0.218;0.019;0.256;0.018;0.251;0.017
1986;7;0.081;0.035;0.172;0.027;0.216;0.019;0.257;0.018;0.253;0.017
1986;8;0.130;0.036;0.179;0.027;0.218;0.019;0.257;0.018;0.255;0.017
1986;9;0.051;0.047;0.175;0.027;0.218;0.019;0.258;0.018;0.256;0.017
1986;10;0.152;0.036;0.176;0.027;0.219;0.019;0.259;0.018;0.257;0.017
1986;11;0.092;0.033;0.183;0.027;0.216;0.019;0.260;0.018;0.259;0.017
1986;12;0.162;0.032;0.202;0.027;0.218;0.019;0.259;0.018;0.259;0.017
1987;1;0.306;0.031;0.227;0.027;0.221;0.019;0.263;0.018;0.260;0.017
1987;2;0.448;0.030;0.238;0.027;0.223;0.019;0.265;0.018;0.261;0.017
1987;3;0.184;0.032;0.263;0.027;0.225;0.019;0.269;0.018;0.262;0.017
1987;4;0.260;0.031;0.277;0.027;0.229;0.019;0.270;0.018;0.262;0.017
1987;5;0.255;0.031;0.290;0.027;0.233;0.019;0.271;0.018;0.263;0.017
1987;6;0.309;0.038;0.317;0.027;0.241;0.019;0.272;0.018;0.264;0.017
1987;7;0.380;0.036;0.336;0.027;0.245;0.019;0.271;0.018;0.265;0.017
1987;8;0.259;0.035;0.327;0.027;0.252;0.019;0.271;0.018;0.266;0.017
1987;9;0.348;0.038;0.349;0.027;0.261;0.019;0.270;0.018;0.268;0.017
1987;10;0.327;0.037;0.364;0.027;0.267;0.019;0.270;0.018;0.270;0.017
1987;11;0.247;0.031;0.372;0.027;0.270;0.019;0.269;0.018;0.272;0.017
1987;12;0.481;0.032;0.376;0.027;0.274;0.019;0.267;0.018;0.274;0.017
1988;1;0.533;0.031;0.367;0.028;0.280;0.019;0.266;0.018;0.276;0.017
1988;2;0.348;0.029;0.375;0.028;0.282;0.020;0.266;0.018;0.279;0.017
1988;3;0.446;0.031;0.374;0.028;0.284;0.020;0.266;0.018;0.281;0.017
1988;4;0.434;0.031;0.375;0.028;0.289;0.020;0.266;0.018;0.283;0.017
1988;5;0.347;0.036;0.368;0.028;0.295;0.020;0.266;0.018;0.285;0.017
1988;6;0.368;0.045;0.353;0.029;0.300;0.020;0.266;0.018;0.288;0.017
1988;7;0.271;0.035;0.320;0.029;0.303;0.020;0.266;0.018;0.290;0.017
1988;8;0.357;0.040;0.313;0.030;0.305;0.020;0.265;0.018;0.294;0.017
1988;9;0.324;0.036;0.297;0.030;0.306;0.020;0.263;0.018;0.295;0.017
1988;10;0.340;0.044;0.281;0.030;0.311;0.020;0.263;0.018;0.297;0.017
1988;11;0.170;0.034;0.263;0.031;0.314;0.020;0.262;0.018;0.298;0.017
1988;12;0.295;0.037;0.243;0.031;0.321;0.020;0.262;0.018;0.300;0.017
1989;1;0.134;0.039;0.242;0.031;0.327;0.020;0.262;0.018;0.301;0.017
1989;2;0.264;0.030;0.234;0.030;0.331;0.020;0.262;0.018;0.304;0.017
1989;3;0.255;0.031;0.228;0.030;0.335;0.020;0.263;0.018;0.304;0.017
1989;4;0.250;0.053;0.225;0.030;0.338;0.020;0.264;0.018;0.305;0.017
1989;5;0.122;0.035;0.230;0.030;0.341;0.020;0.265;0.018;0.306;0.017
1989;6;0.135;0.042;0.242;0.030;0.344;0.020;0.268;0.018;0.307;0.017
1989;7;0.259;0.045;0.267;0.030;0.348;0.020;0.270;0.018;0.308;0.017
1989;8;0.257;0.039;0.282;0.030;0.348;0.020;0.270;0.018;0.308;0.017
1989;9;0.260;0.038;0.317;0.030;0.351;0.020;0.271;0.018;0.309;0.017
1989;10;0.303;0.037;0.339;0.029;0.352;0.020;0.275;0.018;0.309;0.017
1989;11;0.221;0.036;0.361;0.029;0.353;0.020;0.278;0.018;0.309;0.017
1989;12;0.445;0.034;0.380;0.029;0.352;0.020;0.282;0.018;0.309;0.017
1990;1;0.437;0.034;0.387;0.029;0.346;0.020;0.284;0.018;0.309;0.017
1990;2;0.440;0.030;0.390;0.029;0.343;0.020;0.290;0.018;0.309;0.017
1990;3;0.670;0.034;0.389;0.029;0.337;0.020;0.292;0.018;0.310;0.017
1990;4;0.521;0.035;0.400;0.030;0.333;0.020;0.294;0.018;0.311;0.017
1990;5;0.389;0.035;0.418;0.029;0.329;0.021;0.295;0.018;0.311;0.017
1990;6;0.353;0.036;0.419;0.030;0.326;0.021;0.298;0.018;0.312;0.017
1990;7;0.350;0.044;0.419;0.030;0.324;0.021;0.302;0.018;0.312;0.017
1990;8;0.294;0.042;0.424;0.030;0.324;0.021;0.304;0.018;0.312;0.017
1990;9;0.242;0.054;0.394;0.030;0.323;0.021;0.306;0.018;0.313;0.017
1990;10;0.438;0.049;0.395;0.031;0.321;0.021;0.308;0.019;0.314;0.017
1990;11;0.437;0.040;0.393;0.030;0.319;0.021;0.311;0.019;0.313;0.017
1990;12;0.455;0.036;0.402;0.030;0.317;0.021;0.312;0.019;0.314;0.017
1991;1;0.434;0.038;0.411;0.030;0.317;0.021;0.312;0.019;0.314;0.017
1991;2;0.503;0.036;0.416;0.030;0.313;0.021;0.313;0.019;0.314;0.017
1991;3;0.317;0.032;0.422;0.031;0.310;0.021;0.313;0.019;0.315;0.017
