Year;Month;Anomaly Monthly TMIN;Unc. Monthly TMIN;Anomaly Annual TMIN;Unc. Annual TMIN;Anomaly Five-year TMIN;Unc. Five-year TMIN;Anomaly Ten-year TMIN;Unc. Ten-year TMIN;Anomaly Twenty-year TMIN;Unc. Twenty-year TMIN
1965;8;-0.014;0.072;-0.166;0.063;-0.070;0.032;-0.017;0.031;-0.012;0.032
1965;9;-0.385;0.228;-0.142;0.086;-0.049;0.033;-0.016;0.032;-0.011;0.032
1965;10;0.118;0.122;-0.131;0.080;-0.044;0.031;-0.015;0.031;-0.012;0.032
1965;11;-0.418;0.201;-0.138;0.099;-0.046;0.032;-0.013;0.030;-0.011;0.032
1965;12;0.045;0.173;-0.122;0.125;-0.051;0.033;-0.020;0.030;-0.009;0.032
1966;1;-0.347;0.096;-0.083;0.109;-0.058;0.033;-0.021;0.030;-0.006;0.032
1966;2;-0.010;0.093;-0.088;0.107;-0.068;0.034;-0.028;0.031;-0.003;0.032
1966;3;0.115;0.128;-0.052;0.095;-0.081;0.034;-0.033;0.031;-0.004;0.032
1966;4;-0.111;0.092;-0.077;0.084;-0.089;0.031;-0.036;0.032;-0.002;0.032
1966;5;-0.273;0.091;-0.064;0.071;-0.103;0.029;-0.039;0.032;-0.002;0.032
1966;6;0.044;0.259;-0.094;0.057;-0.111;0.029;-0.042;0.030;-0.002;0.031
1966;7;0.245;0.122;-0.077;0.048;-0.124;0.030;-0.043;0.030;-0.003;0.031
1966;8;-0.081;0.128;-0.106;0.052;-0.132;0.030;-0.045;0.029;-0.003;0.031
1966;9;0.050;0.117;-0.097;0.043;-0.126;0.031;-0.046;0.028;-0.002;0.031
1966;10;-0.179;0.138;-0.085;0.039;-0.117;0.028;-0.044;0.027;-0.002;0.031
1966;11;-0.267;0.095;-0.034;0.044;-0.110;0.026;-0.043;0.027;-0.001;0.031
1966;12;-0.320;0.070;-0.052;0.035;-0.109;0.025;-0.039;0.027;-0.000;0.032
1967;1;-0.136;0.045;-0.062;0.029;-0.108;0.024;-0.047;0.027;0.001;0.032
1967;2;-0.366;0.172;-0.057;0.036;-0.107;0.025;-0.055;0.027;0.002;0.031
1967;3;0.229;0.064;-0.074;0.037;-0.101;0.024;-0.058;0.027;0.006;0.031
1967;4;0.030;0.105;-0.017;0.035;-0.088;0.024;-0.058;0.026;0.009;0.031
1967;5;0.347;0.139;0.015;0.030;-0.080;0.024;-0.057;0.027;0.011;0.031
1967;6;-0.174;0.186;0.057;0.029;-0.069;0.023;-0.055;0.025;0.012;0.031
1967;7;0.127;0.076;0.041;0.036;-0.069;0.023;-0.055;0.024;0.014;0.031
1967;8;-0.030;0.153;0.076;0.034;-0.057;0.023;-0.051;0.025;0.015;0.031
1967;9;-0.147;0.071;0.129;0.039;-0.053;0.025;-0.051;0.025;0.015;0.031
1967;10;0.497;0.107;0.141;0.032;-0.044;0.025;-0.050;0.025;0.014;0.031
1967;11;0.121;0.090;0.083;0.031;-0.042;0.026;-0.052;0.026;0.016;0.031
1967;12;0.183;0.097;0.073;0.030;-0.040;0.027;-0.052;0.025;0.014;0.031
1968;1;-0.329;0.102;0.045;0.025;-0.034;0.025;-0.049;0.025;0.011;0.030
1968;2;0.062;0.169;0.021;0.025;-0.035;0.025;-0.048;0.024;0.010;0.030
1968;3;0.856;0.087;-0.008;0.028;-0.027;0.023;-0.039;0.024;0.012;0.030
1968;4;0.183;0.222;-0.041;0.034;-0.026;0.022;-0.032;0.024;0.014;0.031
1968;5;-0.348;0.125;-0.077;0.033;-0.022;0.021;-0.026;0.024;0.014;0.032
1968;6;-0.304;0.082;-0.137;0.030;-0.026;0.021;-0.022;0.023;0.016;0.033
1968;7;-0.198;0.108;-0.158;0.034;-0.017;0.021;-0.020;0.022;0.016;0.033
1968;8;-0.329;0.123;-0.224;0.047;-0.022;0.021;-0.021;0.022;0.014;0.034
1968;9;-0.487;0.181;-0.316;0.036;-0.029;0.020;-0.023;0.023;0.015;0.033
1968;10;0.098;0.231;-0.310;0.042;-0.027;0.022;-0.026;0.023;0.015;0.033
1968;11;-0.315;0.113;-0.273;0.047;-0.024;0.023;-0.029;0.022;0.017;0.033
1968;12;-0.538;0.059;-0.247;0.076;-0.029;0.024;-0.028;0.021;0.016;0.032
1969;1;-0.573;0.054;-0.224;0.075;-0.034;0.024;-0.031;0.021;0.015;0.032
1969;2;-0.737;0.076;-0.205;0.091;-0.035;0.023;-0.033;0.021;0.013;0.032
1969;3;-0.247;0.211;-0.166;0.081;-0.035;0.023;-0.027;0.020;0.013;0.033
1969;4;0.257;0.262;-0.146;0.081;-0.030;0.022;-0.023;0.020;0.012;0.034
1969;5;0.102;0.172;-0.103;0.081;-0.022;0.023;-0.020;0.020;0.013;0.034
1969;6;0.007;0.435;-0.019;0.077;-0.014;0.023;-0.020;0.019;0.013;0.035
1969;7;0.080;0.130;0.044;0.072;-0.025;0.025;-0.020;0.019;0.011;0.034
1969;8;-0.102;0.197;0.138;0.065;-0.031;0.027;-0.017;0.019;0.011;0.035
1969;9;-0.027;0.067;0.162;0.074;-0.037;0.026;-0.017;0.018;0.013;0.036
1969;10;0.346;0.208;0.167;0.056;-0.036;0.026;-0.015;0.019;0.015;0.036
1969;11;0.202;0.105;0.150;0.047;-0.043;0.027;-0.016;0.018;0.017;0.036
1969;12;0.463;0.136;0.149;0.046;-0.040;0.028;-0.013;0.018;0.021;0.036
1970;1;0.185;0.070;0.153;0.051;-0.043;0.026;-0.011;0.017;0.022;0.036
1970;2;0.391;0.121;0.153;0.045;-0.038;0.028;-0.005;0.017;0.022;0.036
1970;3;0.041;0.201;0.167;0.048;-0.039;0.029;-0.000;0.017;0.027;0.036
1970;4;0.316;0.111;0.150;0.053;-0.044;0.029;0.006;0.016;0.031;0.037
1970;5;-0.104;0.089;0.119;0.053;-0.049;0.029;0.010;0.016;0.035;0.037
1970;6;0.002;0.088;0.062;0.046;-0.050;0.028;0.012;0.017;0.036;0.038
1970;7;0.122;0.091;0.065;0.045;-0.038;0.028;0.014;0.016;0.038;0.038
1970;8;-0.106;0.107;0.009;0.036;-0.026;0.028;0.011;0.017;0.040;0.039
1970;9;0.146;0.097;-0.024;0.031;-0.029;0.029;0.015;0.017;0.041;0.039
1970;10;0.140;0.113;-0.048;0.039;-0.020;0.028;0.014;0.016;0.042;0.040
1970;11;-0.169;0.100;-0.049;0.051;-0.007;0.027;0.015;0.017;0.046;0.040
1970;12;-0.214;0.059;-0.068;0.040;0.007;0.025;0.014;0.018;0.045;0.040
1971;1;0.215;0.109;-0.085;0.038;0.017;0.026;0.019;0.018;0.049;0.041
1971;2;-0.280;0.169;-0.086;0.036;0.026;0.026;0.019;0.018;0.051;0.041
1971;3;-0.359;0.081;-0.092;0.024;0.035;0.027;0.013;0.019;0.055;0.042
1971;4;0.028;0.138;-0.094;0.030;0.037;0.025;0.014;0.019;0.056;0.043
1971;5;-0.114;0.165;-0.065;0.036;0.044;0.025;0.014;0.019;0.057;0.045
1971;6;-0.228;0.157;-0.033;0.044;0.055;0.025;0.011;0.021;0.058;0.045
1971;7;-0.081;0.089;-0.119;0.044;0.063;0.024;0.007;0.021;0.060;0.046
1971;8;-0.111;0.078;-0.152;0.032;0.067;0.024;0.003;0.021;0.063;0.045
1971;9;0.074;0.195;-0.134;0.026;0.072;0.025;-0.000;0.022;0.063;0.045
1971;10;0.109;0.094;-0.128;0.026;0.071;0.023;-0.004;0.022;0.064;0.045
1971;11;0.178;0.090;-0.128;0.029;0.069;0.022;-0.005;0.023;0.065;0.045
1971;12;0.174;0.097;-0.105;0.034;0.068;0.019;-0.003;0.024;0.069;0.044
1972;1;-0.818;0.110;-0.105;0.041;0.068;0.020;-0.001;0.024;0.068;0.044
1972;2;-0.678;0.058;-0.075;0.041;0.073;0.019;0.004;0.026;0.068;0.044
1972;3;-0.144;0.161;-0.096;0.043;0.067;0.020;0.007;0.027;0.067;0.044
1972;4;0.106;0.113;-0.091;0.048;0.057;0.018;0.012;0.026;0.068;0.045
1972;5;-0.113;0.142;-0.121;0.046;0.049;0.017;0.013;0.028;0.071;0.047
1972;6;0.039;0.104;-0.125;0.043;0.042;0.017;0.018;0.030;0.071;0.047
1972;7;-0.076;0.172;-0.020;0.046;0.047;0.017;0.020;0.031;0.073;0.049
1972;8;0.251;0.204;0.102;0.047;0.046;0.017;0.022;0.031;0.075;0.050
1972;9;-0.183;0.127;0.166;0.037;0.052;0.018;0.022;0.031;0.077;0.050
1972;10;0.172;0.131;0.218;0.040;0.055;0.019;0.017;0.030;0.077;0.050
1972;11;-0.183;0.087;0.267;0.041;0.062;0.021;0.021;0.030;0.078;0.050
1972;12;0.128;0.092;0.306;0.037;0.064;0.020;0.021;0.029;0.081;0.049
1973;1;0.438;0.122;0.344;0.039;0.062;0.019;0.026;0.030;0.086;0.049
1973;2;0.787;0.111;0.340;0.033;0.058;0.021;0.027;0.032;0.086;0.049
1973;3;0.631;0.107;0.362;0.034;0.057;0.022;0.024;0.032;0.091;0.049
1973;4;0.729;0.161;0.369;0.032;0.055;0.022;0.028;0.034;0.094;0.049
1973;5;0.467;0.142;0.391;0.032;0.052;0.024;0.033;0.036;0.098;0.048
1973;6;0.507;0.105;0.390;0.034;0.055;0.025;0.036;0.038;0.098;0.046
1973;7;0.389;0.091;0.343;0.033;0.056;0.024;0.040;0.040;0.098;0.046
1973;8;0.201;0.198;0.237;0.033;0.060;0.023;0.038;0.042;0.099;0.045
1973;9;0.075;0.131;0.190;0.030;0.055;0.024;0.042;0.041;0.100;0.044
1973;10;0.253;0.112;0.146;0.029;0.056;0.023;0.042;0.041;0.099;0.045
1973;11;0.089;0.123;0.106;0.035;0.052;0.023;0.048;0.040;0.100;0.046
1973;12;0.111;0.099;0.060;0.032;0.051;0.025;0.052;0.040;0.102;0.045
1974;1;-0.117;0.093;0.034;0.030;0.047;0.026;0.058;0.040;0.103;0.044
1974;2;-0.492;0.103;0.030;0.030;0.040;0.026;0.061;0.040;0.104;0.044
1974;3;0.073;0.132;-0.003;0.034;0.034;0.028;0.067;0.043;0.108;0.044
1974;4;0.194;0.089;-0.048;0.038;0.022;0.030;0.066;0.044;0.110;0.044
1974;5;-0.012;0.109;-0.080;0.031;0.012;0.032;0.067;0.044;0.115;0.044
1974;6;-0.041;0.080;-0.082;0.040;0.008;0.033;0.069;0.043;0.115;0.043
1974;7;0.074;0.144;-0.032;0.040;0.024;0.032;0.067;0.044;0.116;0.043
1974;8;0.159;0.109;0.034;0.037;0.040;0.032;0.069;0.045;0.117;0.042
1974;9;-0.328;0.186;0.062;0.037;0.051;0.036;0.071;0.047;0.119;0.043
1974;10;-0.278;0.107;0.086;0.043;0.059;0.035;0.072;0.046;0.122;0.043
1974;11;-0.304;0.157;0.116;0.050;0.069;0.039;0.072;0.047;0.123;0.043
1974;12;0.085;0.114;0.128;0.044;0.075;0.042;0.075;0.048;0.123;0.043
1975;1;0.486;0.085;0.122;0.032;0.082;0.047;0.076;0.048;0.124;0.043
1975;2;0.303;0.087;0.081;0.043;0.083;0.044;0.078;0.049;0.124;0.042
1975;3;0.412;0.131;0.115;0.041;0.084;0.045;0.078;0.051;0.127;0.041
1975;4;0.472;0.171;0.139;0.043;0.079;0.043;0.082;0.053;0.130;0.042
1975;5;0.352;0.088;0.134;0.052;0.091;0.043;0.087;0.055;0.132;0.040
1975;6;0.102;0.132;0.124;0.052;0.092;0.044;0.089;0.059;0.133;0.040
1975;7;0.005;0.163;0.108;0.054;0.089;0.045;0.092;0.060;0.133;0.041
1975;8;-0.329;0.218;0.079;0.056;0.080;0.048;0.096;0.061;0.135;0.041
1975;9;0.076;0.161;-0.008;0.056;0.078;0.046;0.097;0.062;0.136;0.042
1975;10;0.009;0.238;-0.043;0.054;0.076;0.051;0.099;0.064;0.137;0.042
1975;11;-0.360;0.099;-0.099;0.059;0.073;0.055;0.105;0.065;0.139;0.043
1975;12;-0.035;0.110;-0.134;0.072;0.065;0.060;0.110;0.066;0.140;0.044
1976;1;0.288;0.076;-0.158;0.083;0.063;0.064;0.120;0.066;0.145;0.044
1976;2;-0.038;0.068;-0.175;0.075;0.051;0.071;0.131;0.065;0.148;0.044
1976;3;-0.632;0.123;-0.206;0.076;0.050;0.070;0.143;0.065;0.150;0.044
1976;4;0.043;0.120;-0.258;0.078;0.047;0.074;0.148;0.067;0.153;0.044
1976;5;-0.321;0.163;-0.262;0.082;0.052;0.072;0.153;0.069;0.156;0.043
1976;6;-0.313;0.162;-0.265;0.085;0.050;0.072;0.158;0.071;0.157;0.044
1976;7;-0.285;0.089;-0.280;0.089;0.053;0.071;0.163;0.072;0.156;0.044
1976;8;-0.527;0.086;-0.255;0.090;0.056;0.071;0.171;0.072;0.157;0.044
1976;9;-0.301;0.072;-0.157;0.096;0.061;0.073;0.172;0.075;0.157;0.044
1976;10;-0.609;0.236;-0.112;0.089;0.061;0.078;0.172;0.075;0.158;0.044
1976;11;-0.411;0.148;-0.042;0.093;0.066;0.082;0.172;0.074;0.160;0.044
1976;12;-0.066;0.153;0.016;0.096;0.069;0.086;0.177;0.073;0.162;0.044
1977;1;0.104;0.086;0.070;0.110;0.066;0.084;0.184;0.072;0.164;0.044
1977;2;0.264;0.100;0.137;0.104;0.065;0.088;0.192;0.071;0.170;0.044
1977;3;0.541;0.172;0.151;0.106;0.075;0.090;0.192;0.074;0.169;0.044
1977;4;0.586;0.087;0.192;0.086;0.086;0.092;0.195;0.077;0.170;0.044
1977;5;0.511;0.200;0.271;0.077;0.094;0.094;0.198;0.080;0.170;0.045
1977;6;0.384;0.178;0.295;0.064;0.108;0.092;0.197;0.083;0.173;0.045
1977;7;0.369;0.194;0.306;0.064;0.105;0.093;0.201;0.089;0.175;0.044
1977;8;0.277;0.075;0.306;0.077;0.109;0.094;0.201;0.089;0.176;0.044
1977;9;-0.142;0.099;0.300;0.060;0.105;0.094;0.205;0.091;0.179;0.043
1977;10;-0.106;0.077;0.306;0.091;0.108;0.094;0.205;0.092;0.178;0.043
1977;11;0.534;0.124;0.284;0.104;0.113;0.098;0.208;0.093;0.178;0.043
1977;12;0.218;0.162;0.256;0.113;0.115;0.105;0.215;0.093;0.181;0.043
1978;1;0.235;0.089;0.248;0.119;0.123;0.111;0.220;0.093;0.186;0.043
1978;2;0.267;0.182;0.181;0.143;0.134;0.111;0.220;0.093;0.187;0.043
1978;3;0.465;0.149;0.192;0.137;0.136;0.115;0.220;0.093;0.187;0.043
1978;4;0.660;0.472;0.210;0.156;0.143;0.114;0.220;0.092;0.190;0.042
1978;5;0.244;0.349;0.195;0.147;0.159;0.114;0.221;0.090;0.194;0.042
1978;6;0.048;0.284;0.175;0.142;0.165;0.114;0.218;0.089;0.199;0.041
1978;7;0.274;0.289;0.165;0.141;0.184;0.115;0.217;0.089;0.202;0.041
1978;8;-0.522;0.285;0.116;0.129;0.201;0.116;0.219;0.090;0.207;0.041
1978;9;-0.015;0.061;0.108;0.154;0.230;0.116;0.224;0.089;0.212;0.041
1978;10;0.112;0.211;0.071;0.141;0.240;0.119;0.225;0.089;0.214;0.040
1978;11;0.353;0.133;0.072;0.134;0.253;0.123;0.230;0.089;0.216;0.040
1978;12;-0.014;0.110;0.082;0.128;0.265;0.124;0.231;0.089;0.221;0.040
1979;1;0.112;0.071;0.049;0.111;0.279;0.128;0.236;0.089;0.224;0.040
1979;2;-0.328;0.074;0.101;0.107;0.301;0.127;0.240;0.089;0.230;0.039
1979;3;0.379;0.251;0.125;0.130;0.310;0.129;0.244;0.088;0.233;0.040
1979;4;0.207;0.322;0.147;0.125;0.321;0.126;0.244;0.086;0.234;0.039
1979;5;0.255;0.303;0.134;0.133;0.332;0.122;0.250;0.086;0.233;0.038
1979;6;0.166;0.245;0.212;0.137;0.346;0.119;0.250;0.085;0.234;0.036
1979;7;-0.112;0.118;0.227;0.139;0.344;0.118;0.253;0.084;0.236;0.037
1979;8;0.092;0.245;0.300;0.143;0.345;0.117;0.252;0.084;0.238;0.037
1979;9;0.274;0.290;0.280;0.133;0.333;0.116;0.255;0.083;0.239;0.036
1979;10;0.376;0.148;0.320;0.124;0.331;0.124;0.260;0.083;0.239;0.035
1979;11;0.197;0.059;0.349;0.124;0.326;0.126;0.262;0.084;0.238;0.035
1979;12;0.926;0.084;0.354;0.135;0.319;0.129;0.259;0.083;0.240;0.035
1980;1;0.288;0.071;0.405;0.149;0.319;0.135;0.260;0.083;0.243;0.035
1980;2;0.555;0.085;0.427;0.145;0.319;0.137;0.254;0.083;0.244;0.036
1980;3;0.132;0.164;0.421;0.143;0.325;0.141;0.254;0.081;0.250;0.036
1980;4;0.697;0.219;0.421;0.146;0.331;0.144;0.254;0.080;0.253;0.036
1980;5;0.600;0.251;0.456;0.150;0.325;0.146;0.254;0.079;0.256;0.036
1980;6;0.223;0.358;0.406;0.156;0.337;0.145;0.255;0.080;0.258;0.036
1980;7;0.504;0.313;0.503;0.160;0.351;0.144;0.253;0.082;0.260;0.037
1980;8;0.349;0.168;0.540;0.160;0.361;0.141;0.258;0.081;0.262;0.037
1980;9;0.205;0.215;0.619;0.157;0.363;0.142;0.258;0.080;0.262;0.036
1980;10;0.380;0.174;0.616;0.163;0.363;0.134;0.260;0.079;0.264;0.037
1980;11;0.617;0.148;0.602;0.174;0.370;0.127;0.263;0.078;0.267;0.037
1980;12;0.328;0.077;0.617;0.159;0.371;0.120;0.266;0.077;0.271;0.037
1981;1;1.444;0.115;0.624;0.159;0.370;0.115;0.270;0.077;0.274;0.037
1981;2;1.003;0.078;0.661;0.150;0.388;0.111;0.276;0.077;0.279;0.036
1981;3;1.074;0.131;0.660;0.144;0.399;0.110;0.287;0.076;0.282;0.035
1981;4;0.670;0.276;0.636;0.135;0.402;0.106;0.292;0.075;0.286;0.034
1981;5;0.428;0.374;0.605;0.120;0.407;0.107;0.299;0.073;0.289;0.033
1981;6;0.402;0.220;0.639;0.113;0.413;0.107;0.303;0.071;0.294;0.034
1981;7;0.590;0.235;0.518;0.101;0.419;0.107;0.306;0.070;0.297;0.033
1981;8;0.788;0.179;0.464;0.096;0.424;0.107;0.312;0.070;0.299;0.033
1981;9;0.199;0.225;0.358;0.095;0.426;0.103;0.314;0.070;0.301;0.034
1981;10;0.094;0.082;0.339;0.110;0.426;0.095;0.321;0.068;0.303;0.034
1981;11;0.244;0.133;0.325;0.106;0.434;0.090;0.324;0.067;0.304;0.033
1981;12;0.735;0.097;0.285;0.119;0.432;0.084;0.327;0.066;0.305;0.033
1982;1;-0.014;0.116;0.269;0.145;0.439;0.085;0.329;0.065;0.313;0.032
1982;2;0.358;0.055;0.228;0.157;0.439;0.081;0.336;0.064;0.320;0.032
1982;3;-0.192;0.155;0.230;0.170;0.435;0.077;0.331;0.064;0.324;0.033
1982;4;0.437;0.486;0.239;0.180;0.434;0.075;0.329;0.064;0.325;0.032
1982;5;0.258;0.334;0.236;0.198;0.429;0.075;0.327;0.062;0.327;0.033
1982;6;-0.074;0.333;0.251;0.194;0.409;0.074;0.329;0.060;0.327;0.033
1982;7;0.400;0.540;0.345;0.196;0.414;0.074;0.331;0.058;0.327;0.033
1982;8;0.291;0.310;0.383;0.196;0.398;0.072;0.331;0.057;0.326;0.033
1982;9;0.222;0.281;0.449;0.187;0.403;0.069;0.335;0.056;0.325;0.033
1982;10;0.204;0.183;0.469;0.145;0.399;0.067;0.339;0.057;0.325;0.032
1982;11;0.209;0.186;0.500;0.112;0.395;0.062;0.335;0.056;0.325;0.032
1982;12;0.920;0.129;0.518;0.077;0.395;0.056;0.340;0.056;0.326;0.033
1983;1;1.108;0.109;0.504;0.048;0.382;0.055;0.346;0.056;0.328;0.033
1983;2;0.812;0.093;0.523;0.028;0.382;0.053;0.347;0.054;0.328;0.033
1983;3;0.597;0.068;0.558;0.036;0.379;0.049;0.350;0.055;0.328;0.032
1983;4;0.682;0.090;0.568;0.048;0.378;0.046;0.352;0.051;0.326;0.031
1983;5;0.630;0.153;0.606;0.056;0.368;0.045;0.356;0.047;0.326;0.031
1983;6;0.147;0.189;0.554;0.054;0.367;0.042;0.361;0.044;0.324;0.031
1983;7;0.227;0.159;0.504;0.051;0.355;0.040;0.364;0.042;0.324;0.031
1983;8;0.517;0.101;0.435;0.050;0.352;0.040;0.375;0.039;0.323;0.032
1983;9;0.644;0.152;0.426;0.050;0.343;0.038;0.381;0.039;0.323;0.031
1983;10;0.318;0.082;0.384;0.060;0.344;0.035;0.386;0.038;0.323;0.031
1983;11;0.666;0.066;0.395;0.060;0.345;0.027;0.384;0.039;0.321;0.031
1983;12;0.298;0.111;0.384;0.060;0.340;0.025;0.391;0.039;0.322;0.031
1984;1;0.510;0.083;0.392;0.051;0.334;0.022;0.391;0.039;0.325;0.031
1984;2;-0.014;0.092;0.356;0.050;0.323;0.021;0.398;0.038;0.325;0.031
1984;3;0.488;0.062;0.306;0.046;0.318;0.022;0.400;0.036;0.327;0.030
1984;4;0.177;0.162;0.306;0.041;0.320;0.022;0.401;0.032;0.330;0.030
1984;5;0.757;0.150;0.241;0.037;0.316;0.023;0.399;0.031;0.331;0.030
1984;6;0.015;0.173;0.196;0.037;0.307;0.023;0.400;0.029;0.334;0.030
1984;7;0.327;0.112;0.200;0.036;0.315;0.023;0.404;0.029;0.336;0.029
1984;8;0.084;0.111;0.168;0.042;0.326;0.023;0.406;0.029;0.335;0.029
1984;9;0.041;0.052;0.162;0.051;0.330;0.023;0.406;0.026;0.338;0.028
1984;10;0.321;0.062;0.188;0.041;0.327;0.021;0.406;0.024;0.343;0.028
1984;11;-0.107;0.077;0.152;0.040;0.329;0.021;0.405;0.023;0.347;0.028
1984;12;-0.245;0.099;0.170;0.044;0.338;0.022;0.405;0.023;0.349;0.027
1985;1;0.557;0.102;0.122;0.040;0.343;0.028;0.409;0.023;0.351;0.027
1985;2;-0.406;0.078;0.141;0.035;0.342;0.028;0.410;0.023;0.356;0.027
1985;3;0.418;0.179;0.140;0.039;0.344;0.033;0.422;0.021;0.358;0.027
1985;4;0.490;0.085;0.142;0.036;0.348;0.036;0.425;0.019;0.359;0.026
1985;5;0.334;0.116;0.150;0.033;0.344;0.039;0.425;0.016;0.359;0.026
1985;6;0.228;0.099;0.193;0.033;0.344;0.038;0.427;0.015;0.361;0.027
1985;7;-0.255;0.130;0.209;0.032;0.341;0.039;0.428;0.016;0.364;0.027
1985;8;0.314;0.062;0.308;0.028;0.334;0.040;0.427;0.015;0.368;0.027
1985;9;0.033;0.079;0.322;0.018;0.338;0.041;0.427;0.014;0.370;0.027
1985;10;0.338;0.054;0.342;0.019;0.341;0.041;0.429;0.013;0.373;0.026
1985;11;-0.004;0.106;0.354;0.025;0.342;0.041;0.430;0.012;0.377;0.025
1985;12;0.270;0.146;0.344;0.032;0.351;0.041;0.433;0.012;0.379;0.025
1986;1;0.750;0.119;0.380;0.044;0.357;0.040;0.428;0.012;0.379;0.025
1986;2;0.781;0.072;0.367;0.045;0.363;0.041;0.427;0.012;0.382;0.024
1986;3;0.580;0.071;0.357;0.048;0.364;0.040;0.422;0.011;0.386;0.024
1986;4;0.731;0.086;0.346;0.049;0.370;0.038;0.425;0.011;0.387;0.023
1986;5;0.483;0.201;0.347;0.051;0.361;0.037;0.426;0.012;0.390;0.023
1986;6;0.109;0.148;0.343;0.047;0.368;0.037;0.430;0.013;0.392;0.022
1986;7;0.181;0.092;0.315;0.050;0.363;0.038;0.431;0.014;0.396;0.022
1986;8;0.151;0.112;0.336;0.054;0.371;0.039;0.428;0.014;0.401;0.022
1986;9;-0.087;0.123;0.291;0.048;0.373;0.039;0.431;0.016;0.404;0.021
1986;10;0.208;0.118;0.253;0.052;0.376;0.038;0.434;0.016;0.407;0.020
1986;11;0.007;0.097;0.242;0.042;0.364;0.038;0.435;0.016;0.411;0.019
1986;12;0.219;0.070;0.275;0.037;0.368;0.036;0.434;0.016;0.414;0.019
1987;1;0.419;0.089;0.318;0.034;0.369;0.035;0.443;0.016;0.416;0.018
1987;2;1.036;0.086;0.321;0.033;0.374;0.033;0.447;0.016;0.417;0.018
1987;3;0.029;0.124;0.359;0.037;0.377;0.034;0.455;0.016;0.418;0.017
1987;4;0.275;0.162;0.380;0.042;0.379;0.036;0.455;0.019;0.418;0.017
1987;5;0.355;0.089;0.378;0.047;0.382;0.036;0.455;0.022;0.417;0.016
1987;6;0.510;0.088;0.434;0.050;0.400;0.035;0.458;0.024;0.419;0.015
1987;7;0.689;0.138;0.477;0.049;0.405;0.035;0.453;0.028;0.418;0.014
1987;8;0.198;0.133;0.423;0.051;0.423;0.034;0.451;0.029;0.419;0.014
1987;9;0.368;0.126;0.489;0.060;0.442;0.034;0.446;0.030;0.421;0.013
1987;10;0.453;0.082;0.537;0.062;0.450;0.036;0.445;0.032;0.426;0.013
1987;11;-0.013;0.105;0.566;0.070;0.455;0.036;0.441;0.033;0.427;0.013
1987;12;0.884;0.114;0.582;0.079;0.460;0.035;0.438;0.032;0.430;0.013
1988;1;0.936;0.079;0.575;0.071;0.473;0.034;0.436;0.032;0.433;0.013
1988;2;0.389;0.091;0.629;0.072;0.473;0.033;0.435;0.033;0.439;0.012
1988;3;0.830;0.173;0.656;0.064;0.475;0.033;0.435;0.034;0.440;0.012
1988;4;0.847;0.083;0.676;0.060;0.480;0.033;0.433;0.034;0.442;0.010
1988;5;0.700;0.155;0.687;0.052;0.491;0.034;0.430;0.034;0.445;0.009
1988;6;0.701;0.171;0.677;0.048;0.499;0.033;0.430;0.033;0.449;0.008
1988;7;0.613;0.113;0.612;0.050;0.500;0.033;0.432;0.033;0.453;0.008
1988;8;0.842;0.181;0.619;0.049;0.503;0.034;0.427;0.032;0.460;0.007
1988;9;0.686;0.103;0.601;0.054;0.500;0.036;0.421;0.032;0.463;0.007
1988;10;0.696;0.111;0.561;0.062;0.505;0.036;0.421;0.032;0.466;0.007
1988;11;0.117;0.092;0.508;0.054;0.506;0.035;0.412;0.032;0.466;0.007
1988;12;0.763;0.099;0.467;0.052;0.519;0.034;0.414;0.032;0.470;0.007
1989;1;0.156;0.125;0.451;0.044;0.528;0.034;0.414;0.032;0.474;0.007
1989;2;0.482;0.059;0.412;0.030;0.533;0.035;0.411;0.033;0.481;0.007
1989;3;0.611;0.089;0.374;0.029;0.543;0.034;0.411;0.034;0.481;0.008
1989;4;0.364;0.132;0.351;0.040;0.547;0.034;0.416;0.033;0.482;0.008
1989;5;0.064;0.085;0.347;0.047;0.554;0.035;0.412;0.033;0.483;0.008
1989;6;0.209;0.073;0.354;0.050;0.560;0.035;0.418;0.032;0.485;0.009
1989;7;0.428;0.120;0.413;0.050;0.572;0.035;0.418;0.033;0.488;0.009
1989;8;0.367;0.151;0.426;0.048;0.568;0.036;0.419;0.032;0.490;0.009
1989;9;0.236;0.106;0.508;0.046;0.580;0.038;0.422;0.033;0.492;0.010
1989;10;0.418;0.175;0.559;0.046;0.583;0.038;0.426;0.033;0.494;0.011
1989;11;0.069;0.103;0.604;0.053;0.582;0.038;0.432;0.034;0.495;0.011
1989;12;0.841;0.143;0.632;0.044;0.577;0.037;0.439;0.034;0.495;0.011
1990;1;0.863;0.093;0.640;0.037;0.563;0.036;0.443;0.034;0.495;0.012
1990;2;0.648;0.085;0.635;0.043;0.560;0.034;0.459;0.034;0.498;0.012
1990;3;1.596;0.107;0.630;0.041;0.549;0.032;0.462;0.033;0.501;0.013
1990;4;0.971;0.129;0.646;0.033;0.542;0.032;0.464;0.033;0.503;0.014
1990;5;0.604;0.145;0.698;0.029;0.538;0.032;0.464;0.032;0.503;0.015
1990;6;0.539;0.100;0.688;0.025;0.533;0.030;0.467;0.032;0.505;0.016
1990;7;0.524;0.213;0.686;0.027;0.531;0.031;0.476;0.033;0.505;0.017
1990;8;0.309;0.126;0.709;0.028;0.536;0.031;0.478;0.033;0.506;0.018
